timestamp,url,price
2025-07-20T17:30:55.728592,https://www.amazon.in/dp/B0BQN2RMJF,999.0
2025-07-20T17:32:56.581273,https://www.amazon.in/dp/B0BQN2RMJF,999.0
2025-07-20T17:33:09.675848,https://www.amazon.in/dp/B0BQN2RMJF,999.0
2025-07-20T22:05:44.138059,https://www.amazon.in/dp/B0BQN2RMJF,999.0
2025-07-20T22:05:47.549868,https://www.amazon.in/dp/B0BQN2RMJF,999.0
2025-07-20T22:06:01.077750,https://www.amazon.in/dp/B0BQN2RMJF,999.0
2025-07-20T22:06:04.850528,https://www.amazon.in/dp/B0BQN2RMJF,999.0
